Index,MakerNo,MakerName,MakerSortNo,ModelNo,ModelName,ModelSortNo,MDetailNo,MDetailName,MDetailSortNo,ST_YEAR,ED_YEAR,GradeNo,GradeName,GradeSortNo,GdetailNo,GdetailName,GDetailSortNo
175,10055,현대,1,100217,그랜저,1.0,1001288,그랜저 TG,11.0,2005.0,2008.0,10003504,2.7 LPI,8.0,100010055.0,영업용 모범형 팩1,3.0
176,10055,현대,1,100217,그랜저,1.0,1001288,그랜저 TG,11.0,2005.0,2008.0,10003504,2.7 LPI,8.0,100010131.0,영업용 모범형 팩2,4.0
177,10055,현대,1,100217,그랜저,1.0,1001288,그랜저 TG,11.0,2005.0,2008.0,10003504,2.7 LPI,8.0,100008339.0,렌터카 개인형,5.0
178,10055,현대,1,100217,그랜저,1.0,1001288,그랜저 TG,11.0,2005.0,2008.0,10003504,2.7 LPI,8.0,100009104.0,렌터카 모범형,6.0
179,10055,현대,1,100217,그랜저,1.0,1001288,그랜저 TG,11.0,2005.0,2008.0,10003504,2.7 LPI,8.0,100007478.0,장애인,7.0
180,10055,현대,1,100217,그랜저,1.0,1001288,그랜저 TG,11.0,2005.0,2008.0,10003507,아제라(수출형),9.0,,,
181,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003489,가솔린 R20,1.0,100007085.0,기본형,1.0
182,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003489,가솔린 R20,1.0,100008180.0,고급형,2.0
183,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003491,가솔린 S20,2.0,100007087.0,기본형,1.0
184,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003491,가솔린 S20,2.0,100008182.0,고급형,2.0
185,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003490,가솔린 R25,3.0,100007086.0,기본형,1.0
186,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003490,가솔린 R25,3.0,100008181.0,고급형,2.0
187,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003492,가솔린 S25,4.0,100007088.0,기본형,1.0
188,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003492,가솔린 S25,4.0,100008183.0,고급형,2.0
189,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003492,가솔린 S25,4.0,100009151.0,슈퍼형,3.0
190,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003492,가솔린 S25,4.0,100011721.0,고급형 모젠팩,4.0
191,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003492,가솔린 S25,4.0,100011722.0,슈퍼형 모젠팩,5.0
192,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003493,가솔린 S30,5.0,100007089.0,기본형,1.0
193,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003493,가솔린 S30,5.0,100008184.0,고급형,2.0
194,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003493,가솔린 S30,5.0,100009152.0,슈퍼형,3.0
195,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003493,가솔린 S30,5.0,100011723.0,고급형 모젠팩,4.0
196,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003493,가솔린 S30,5.0,100011724.0,슈퍼형 모젠팩,5.0
197,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003494,LPG 2.7,6.0,100007090.0,기본형,1.0
198,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003495,LPG T27,7.0,100007091.0,기본형,1.0
199,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003495,LPG T27,7.0,100008314.0,럭셔리,2.0
200,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003496,LPG X27,8.0,100007092.0,기본형,1.0
201,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003496,LPG X27,8.0,100008315.0,럭셔리,2.0
202,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003496,LPG X27,8.0,100012062.0,슈퍼형,3.0
203,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003496,LPG X27,8.0,100012063.0,고급형,4.0
204,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003497,LPG R27,9.0,100007093.0,기본형,1.0
205,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10012290,가솔린 3.0 수출형,10.0,,,
206,10055,현대,1,100217,그랜저,1.0,1001224,뉴 그랜저 XG,12.0,2002.0,2005.0,10003498,가솔린 3.5 수출형,11.0,,,
207,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003484,Q20,1.0,100011738.0,기본형,1.0
208,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003484,Q20,1.0,100011739.0,고급형,2.0
209,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003480,L20,2.0,100011735.0,기본형,1.0
210,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003480,L20,2.0,100011736.0,고급형,2.0
211,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003485,Q25,3.0,100007084.0,기본형,1.0
212,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003485,Q25,3.0,100008918.0,SE,2.0
213,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003481,L25,4.0,100011742.0,기본형,1.0
214,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003481,L25,4.0,100011743.0,고급형,2.0
215,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003481,L25,4.0,100011744.0,슈퍼형,3.0
216,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003486,Q30,5.0,100011746.0,기본형,1.0
217,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003486,Q30,5.0,100011747.0,고급형,2.0
218,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003486,Q30,5.0,100011748.0,밸류,3.0
219,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003482,L30,6.0,100011749.0,기본형,1.0
220,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003482,L30,6.0,100011752.0,고급형,2.0
221,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003483,L35,7.0,,,
222,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003487,2.7 LPG,8.0,100011754.0,T 2.7 고급형,1.0
223,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003487,2.7 LPG,8.0,100011756.0,T 2.7 럭셔리 고급형,2.0
224,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003487,2.7 LPG,8.0,100011755.0,X 2.7 의전,3.0
225,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003487,2.7 LPG,8.0,100011757.0,X 2.7 럭셔리 의전,4.0
226,10055,현대,1,100217,그랜저,1.0,1001131,그랜저 XG,13.0,1998.0,2002.0,10003488,아제라(수출형),9.0,,,
227,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003475,2.0,1.0,100007731.0,DOHC,1.0
228,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003475,2.0,1.0,100008298.0,디럭스,2.0
229,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003475,2.0,1.0,100009645.0,엑시모,3.0
230,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003475,2.0,1.0,100009183.0,익스큐티브,4.0
231,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003476,2.4 ,2.0,100007774.0,EXE,1.0
232,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003477,2.5,3.0,100007732.0,DOHC,1.0
233,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003477,2.5,3.0,100008986.0,V6,2.0
234,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003478,3.0,4.0,100008010.0,SOCIAL,1.0
235,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003478,3.0,4.0,100009073.0,골드,2.0
236,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003478,3.0,4.0,100008703.0,DOHC,3.0
237,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003479,3.5,5.0,100007083.0,기본형,1.0
238,10055,현대,1,100217,그랜저,1.0,1001000,뉴 그랜저,14.0,1992.0,1998.0,10003479,3.5,5.0,100008270.0,골드,2.0
239,10055,현대,1,100217,그랜저,1.0,1000776,그랜저,15.0,,1992.0,10003472,2.0,1.0,,,
240,10055,현대,1,100217,그랜저,1.0,1000776,그랜저,15.0,,1992.0,10003473,2.4,2.0,,,
241,10055,현대,1,100217,그랜저,1.0,1000776,그랜저,15.0,,1992.0,10003474,3.0 V6,3.0,,,
242,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015235,가솔린 1.6 터보,1.0,100014487.0,프리미엄,
243,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015235,가솔린 1.6 터보,1.0,100014488.0,익스클루시브,
244,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015235,가솔린 1.6 터보,1.0,100014489.0,인스퍼레이션,
245,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015235,가솔린 1.6 터보,1.0,100014490.0,N Line,
246,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015234,가솔린 2.0,2.0,100014483.0,프리미엄,
247,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015234,가솔린 2.0,2.0,100014484.0,익스클루시브,
248,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015234,가솔린 2.0,2.0,100014485.0,인스퍼레이션,
249,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015234,가솔린 2.0,2.0,100014486.0,N Line,
250,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015236,가솔린 2.5 터보,3.0,100014491.0,N Line 퍼포먼스,
251,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015237,LPG 2.0,4.0,100014492.0,프리미엄,
252,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015237,LPG 2.0,4.0,100014493.0,익스클루시브,
253,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015237,LPG 2.0,4.0,100014494.0,인스퍼레이션,
254,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015237,LPG 2.0,4.0,100014495.0,장애인 익스클루시브,
255,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015237,LPG 2.0,4.0,100014496.0,렌터카 비지니스 1 ,
256,10055,현대,1,100315,쏘나타,2.0,1002997,쏘나타 디 엣지 (DN8),1.0,2023.0,,10015237,LPG 2.0,4.0,100014497.0,렌터카 비지니스 2,
257,10055,현대,1,100315,쏘나타,2.0,1003002,쏘나타 디 엣지 하이브리드 (DN8),2.0,2023.0,,10015247,프리미엄,1.0,,,
258,10055,현대,1,100315,쏘나타,2.0,1003002,쏘나타 디 엣지 하이브리드 (DN8),2.0,2023.0,,10015248,익스클루시브,2.0,,,
259,10055,현대,1,100315,쏘나타,2.0,1003002,쏘나타 디 엣지 하이브리드 (DN8),2.0,2023.0,,10015249,인스퍼레이션,3.0,,,
260,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014002,1.6 터보 모던,1.0,,,
261,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013217,1.6 터보 스마트,2.0,,,
262,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013218,1.6 터보 프리미엄,3.0,,,
263,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013219,1.6 터보 프리미엄 패밀리,4.0,,,
264,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013220,1.6 터보 프리미엄 밀레니얼,5.0,,,
265,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014001,1.6 터보 프리미엄 플러스,6.0,,,
266,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013221,1.6 터보 인스퍼레이션,7.0,,,
267,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014564,1.6 터보 N Line 디자인에디션,8.0,,,
268,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014003,2.0 모던,9.0,,,
269,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012681,2.0 스마트,10.0,,,
270,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012682,2.0 프리미엄,11.0,,,
271,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012683,2.0 프리미엄 패밀리,12.0,,,
272,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012684,2.0 프리미엄 밀레니얼,13.0,,,
273,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013999,2.0 프리미엄 플러스,14.0,,,
274,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012685,2.0 인스퍼레이션,15.0,,,
275,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014565,2.0 N Line 디자인에디션,16.0,,,
276,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013911,2.5 터보 N Line 프리미엄,17.0,,,
277,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013912,2.5 터보 N Line 익스클루시브,18.0,,,
278,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013913,2.5 터보 N Line 인스퍼레이션,19.0,,,
279,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014098,2.5 터보 N Line 더 블랙,20.0,,,
280,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012882,LPI 스마트,21.0,,,
281,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012883,LPI 모던,22.0,,,
282,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012884,LPI 프리미엄,23.0,,,
283,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013464,LPI 프리미엄 패밀리,24.0,,,
284,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10013465,LPI 프리미엄 밀레니얼,25.0,,,
285,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014000,LPI 프리미엄 플러스,26.0,,,
286,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012885,LPI 인스퍼레이션,27.0,,,
287,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012678,LPI 모던 (장애인),28.0,,,
288,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012679,LPI 프리미엄 (장애인),29.0,,,
289,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012680,LPI 인스퍼레이션 (장애인),30.0,,,
290,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012676,LPI 스타일 (렌터카),31.0,,,
291,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10012677,LPI 스마트 (렌터카),32.0,,,
292,10055,현대,1,100315,쏘나타,2.0,1002627,쏘나타 (DN8),3.0,2019.0,,10014566,LPI 프리미엄 (렌터카),33.0,,,
293,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10014004,모던,1.0,,,
294,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10013140,스마트,2.0,,,
295,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10013141,프리미엄,3.0,,,
296,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10013142,프리미엄 패밀리,4.0,,,
297,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10013143,프리미엄 밀레니얼,5.0,,,
298,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10014006,프리미엄 플러스,6.0,,,
299,10055,현대,1,100315,쏘나타,2.0,1002688,쏘나타 하이브리드 (DN8),4.0,2019.0,,10013144,인스퍼레이션,7.0,,,
300,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011295,1.6 터보 스타일,1.0,,,
301,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011296,1.6 터보 스마트,2.0,,,
302,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011297,1.6 터보 모던,3.0,,,
303,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011298,1.6 터보 프리미엄,4.0,,,
304,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011959,1.6 터보 마이 시티 에디션,5.0,,,
305,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011960,1.6 터보 마이 트립 에디션,6.0,,,
306,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011299,2.0 스타일,7.0,,,
307,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011300,2.0 스마트,8.0,,,
308,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011961,2.0 스마트 초이스,9.0,,,
309,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011962,2.0 스마트 스페셜,10.0,,,
310,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011301,2.0 모던,11.0,,,
311,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011302,2.0 프리미엄 스페셜,12.0,,,
312,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011963,2.0 익스트림 셀렉션,13.0,,,
313,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011303,2.0 터보 스마트,14.0,,,
314,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011304,2.0 터보 익스클루시브,15.0,,,
315,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011305,1.7 디젤 스타일,16.0,,,
316,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011306,1.7 디젤 스마트,17.0,,,
317,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011307,1.7 디젤 모던,18.0,,,
318,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011308,1.7 디젤 프리미엄,19.0,,,
319,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011290,LPI 스타일,20.0,,,
320,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011291,LPI 모던,21.0,,,
321,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011292,LPI 프리미엄,22.0,,,
322,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011293,LPI 스마트 (장애인용),23.0,,,
323,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10011294,LPI 모던 (장애인용),24.0,,,
324,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10014213,LPI 스타일 (택시형),25.0,,,
325,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10014212,LPI 모던 (택시형),26.0,,,
326,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10014214,LPI 프리미엄 (택시형),27.0,,,
327,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10014574,LPI 경제 (택시형),28.0,,,
328,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10014514,LPI 고급 (택시형),29.0,,,
329,10055,현대,1,100315,쏘나타,2.0,1002475,쏘나타 뉴 라이즈,5.0,2017.0,2019.0,10014576,LPI 인스퍼레이션 (택시형),30.0,,,
330,10055,현대,1,100315,쏘나타,2.0,1002497,쏘나타 뉴 라이즈 하이브리드,6.0,2017.0,2019.0,10011419,스마트,1.0,,,
331,10055,현대,1,100315,쏘나타,2.0,1002497,쏘나타 뉴 라이즈 하이브리드,6.0,2017.0,2019.0,10011420,모던,2.0,,,
332,10055,현대,1,100315,쏘나타,2.0,1002497,쏘나타 뉴 라이즈 하이브리드,6.0,2017.0,2019.0,10011421,프리미엄,3.0,,,
333,10055,현대,1,100315,쏘나타,2.0,1002497,쏘나타 뉴 라이즈 하이브리드,6.0,2017.0,2019.0,10011422,프리미엄 스페셜,4.0,,,
334,10055,현대,1,100315,쏘나타,2.0,1002497,쏘나타 뉴 라이즈 하이브리드,6.0,2017.0,2019.0,10012102,2.0 PHEV,5.0,100011543.0,프리미엄,1.0
335,10055,현대,1,100315,쏘나타,2.0,1002497,쏘나타 뉴 라이즈 하이브리드,6.0,2017.0,2019.0,10012102,2.0 PHEV,5.0,100011544.0,익스클루시브,2.0
336,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10007246,1.6 터보 스타일,2.0,,,
337,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10011970,1.6 터보 윈터 스페셜,3.0,,,
338,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10007247,1.6 터보 스마트,4.0,100010384.0,기본형,1.0
339,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10007247,1.6 터보 스마트,4.0,100010385.0,스페셜,2.0
340,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10011110,1.6 터보 썸머 스페셜,5.0,,,
341,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10011971,1.6 터보 와일드 버건디,6.0,,,
342,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10003638,2.0 스타일,7.0,100010376.0,기본형,1.0
343,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10003638,2.0 스타일,7.0,100010377.0,스페셜,2.0
344,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10011026,2.0 케어플러스,8.0,,,
345,10055,현대,1,100315,쏘나타,2.0,1001463,LF 쏘나타,7.0,2014.0,2017.0,10003639,2.0 스마트,9.0,100010378.0,기본형,1.0
